,P7,O1,O2,P8,TIME
2898,4596.41,3948.718,3874.359,4258.974,1604691905.5933
2899,4596.923,3946.154,3865.641,4249.744,1604691905.6012
2900,4600.513,3944.615,3863.077,4250.769,1604691905.6091
2901,4598.462,3944.615,3864.615,4255.385,1604691905.6169
2902,4597.436,3944.103,3869.744,4256.41,1604691905.6248
2903,4601.538,3942.051,3870.769,4253.846,1604691905.6326
2904,4599.487,3942.564,3868.205,4253.846,1604691905.6406
2905,4587.692,3942.051,3868.718,4252.821,1604691905.6484
2906,4578.974,3938.974,3865.641,4246.667,1604691905.6563
2907,4586.154,3938.462,3862.051,4242.564,1604691905.6642
2908,4594.359,3943.59,3869.231,4242.564,1604691905.672
2909,4590.769,3947.179,3876.41,4248.205,1604691905.6799
2910,4592.308,3944.103,3873.333,4252.821,1604691905.6876
2911,4597.949,3947.179,3871.795,4253.333,1604691905.6954
2912,4595.897,3956.41,3874.872,4252.821,1604691905.7031
2913,4592.821,3952.821,3873.846,4251.282,1604691905.7109
2914,4599.487,3948.718,3872.308,4253.333,1604691905.7187
2915,4599.487,3951.795,3877.436,4258.462,1604691905.7265
2916,4592.821,3947.179,3880.0,4261.026,1604691905.7342
2917,4597.436,3947.179,3878.974,4264.103,1604691905.742
2918,4601.538,3958.974,3882.051,4274.872,1604691905.7497
2919,4600.0,3958.462,3887.692,4280.0,1604691905.7576
2920,4601.026,3948.718,3883.59,4271.795,1604691905.7653
2921,4604.103,3947.179,3875.385,4261.026,1604691905.7732
2922,4601.026,3944.103,3872.821,4250.256,1604691905.781
2923,4598.974,3947.179,3873.846,4244.615,1604691905.789
2924,4603.077,3956.923,3876.41,4246.667,1604691905.7968
2925,4604.615,3958.462,3885.128,4255.385,1604691905.8047
2926,4604.615,3958.462,3890.769,4268.205,1604691905.8125
2927,4607.179,3958.974,3885.641,4275.385,1604691905.8204
2928,4606.154,3956.923,3880.513,4273.333,1604691905.8283
2929,4605.641,3954.872,3880.0,4267.692,1604691905.8362
2930,4607.692,3955.385,3881.026,4265.128,1604691905.844
2931,4606.667,3954.872,3880.0,4263.077,1604691905.8517
2932,4601.538,3956.41,3880.0,4261.538,1604691905.8595
2933,4600.0,3957.436,3881.026,4260.513,1604691905.8673
2934,4600.513,3956.41,3879.487,4260.0,1604691905.8751
2935,4601.538,3959.487,3880.0,4261.026,1604691905.8828
2936,4602.564,3963.077,3884.615,4263.59,1604691905.8906
2937,4600.513,3958.462,3887.179,4264.615,1604691905.8983
2938,4599.487,3953.333,3885.641,4267.179,1604691905.9062
2939,4602.051,3957.949,3887.179,4272.308,1604691905.9139
2940,4603.077,3960.513,3885.128,4269.744,1604691905.9217
2941,4602.564,3956.41,3879.487,4264.615,1604691905.9294
2942,4604.103,3958.462,3884.103,4272.308,1604691905.9372
2943,4604.615,3964.103,3893.846,4276.41,1604691905.945
2944,4603.077,3959.487,3881.026,4233.333,1604691914.9859
2945,4603.077,3961.538,3881.538,4243.59,1604691914.9938
2946,4593.333,3951.282,3877.436,4240.513,1604691915.0017
2947,4592.308,3946.667,3875.897,4231.795,1604691915.0095
2948,4592.308,3946.154,3869.744,4224.615,1604691915.0172
2949,4591.795,3946.667,3866.667,4217.436,1604691915.0251
